FBgn0264753	114.967338028304	-3.22278972896066	0.273305570868969	-11.791891832698	4.29776953647555e-32	1.77047639333571e-29	True
FBgn0262733	371.009528424049	2.08286964912259	0.177528687785904	11.7325806611859	8.67721229286064e-32	3.41211652479715e-29	True
FBgn0261552	6035.53705762537	-1.77977474282197	0.151888180478647	-11.7176645161812	1.03485687630686e-31	3.8924116682307e-29	True
FBgn0033913	5118.11723962841	-1.18051037093744	0.101603805679084	-11.6187613549249	3.3089881235647e-31	1.19275234403993e-28	True
FBgn0037754	218.39337298169	-2.34099562944303	0.205456006627838	-11.3941454809033	4.4719588848143e-30	1.54747665250114e-27	True
FBgn0031150	803.838218739031	1.25485608904658	0.111458360332944	11.2585191931598	2.10262089609658e-29	6.99606668158903e-27	True
FBgn0051363	7311.06808545643	0.961363989757811	0.0866401570694398	11.096055481378	1.31103200347116e-28	4.20064365260333e-26	True
FBgn0052407	192.857775362934	-2.09536038987131	0.189386400999919	-11.0639432335599	1.87661781232658e-28	5.79807881944186e-26	True
FBgn0051092	155.651206370697	2.23587137864539	0.204028320490528	10.9586324745009	6.04052265475035e-28	1.80195039607742e-25	True
FBgn0283658	1334.55251816393	-1.14113140140011	0.105184151475168	-10.8488910676767	2.01859480931335e-27	5.82095456512327e-25	True
FBgn0034010	525.879538634805	-1.43866125237356	0.133035064603119	-10.8141508155424	2.95012118398209e-27	8.23274140729969e-25	True
FBgn0035147	19507.7643398384	-1.18808311892441	0.111322469818132	-10.6724466396171	1.36971458046546e-26	3.7029377611271e-24	True
FBgn0003748	1082.06931717803	1.09040391087987	0.104174786881527	10.4670615944714	1.22383016310564e-25	3.20828931546269e-23	True
FBgn0001224	583.230032924849	1.45752703261712	0.140513945961785	10.3728282814969	3.29621738179185e-25	8.38693428525921e-23	True
FBgn0037468	2974.70678827496	0.94645037946476	0.0913695516377467	10.3584877292291	3.82968924224122e-25	9.46589760989395e-23	True
FBgn0261596	16579.9400664631	-1.10002285370978	0.106960872924257	-10.2843481325059	8.2901130595856e-25	1.99216022440208e-22	True
FBgn0264437	133.415495049894	2.79930420367378	0.273118516477202	10.2494120127057	1.19065618205215e-24	2.78388287322517e-22	True
FBgn0040827	213.809415969489	-1.91634181726435	0.187142503045608	-10.2400138187599	1.3121762722078e-24	2.98727287654465e-22	True
FBgn0283437	5777.06499152111	1.49496361792496	0.147048338439533	10.166477457613	2.7984663410456e-24	6.2075723888168e-22	True
FBgn0039109	456.001011959663	-1.34506168472093	0.13512539547348	-9.95417389905004	2.41822872323643e-23	5.23002417117959e-21	True
FBgn0016715	138.411376147527	-2.27246531806097	0.230435888738427	-9.86159460881763	6.10716671057798e-23	1.28861217593195e-20	True
FBgn0261673	64.1286595544736	3.2596185400348	0.330648876990873	9.8582477270134	6.31416635654014e-23	1.30056793215307e-20	True
FBgn0085359	68.0989508465214	-4.92060569393141	0.500265309751886	-9.83599221855272	7.87870951267249e-23	1.58508641846813e-20	True
FBgn0024288	58.8431949734756	-4.59218641560806	0.472384005797942	-9.72129953437146	2.44639078720753e-22	4.80993788639372e-20	True
FBgn0037290	69.6307607595817	3.07890588329557	0.320888781024214	9.59493153194173	8.39728354119744e-22	1.61433110921998e-19	True
FBgn0050147	970.712398694494	-0.984967320710608	0.103099893990228	-9.55352408804576	1.25357914206968e-21	2.35754633870538e-19	True
FBgn0063649	584.060230873279	-1.23006118968069	0.128864712637391	-9.54536866226461	1.35624359633437e-21	2.49635390465716e-19	True
FBgn0038149	1018.14231283321	1.06073565133088	0.111431030400726	9.51921244483059	1.74496434583041e-21	3.1449346991206e-19	True
FBgn0259715	786.375853648377	-1.84110990963353	0.196666311076177	-9.36159273827225	7.8543616093867e-21	1.38669555679193e-18	True
FBgn0053307	1010.98028776145	-1.41985257078545	0.152767389799511	-9.29421241436954	1.48300038225008e-20	2.56588726136909e-18	True
FBgn0001137	453.066330601041	-1.37609758347823	0.148117153272004	-9.29060242571059	1.53417499948689e-20	2.60238194520805e-18	True
FBgn0003137	4514.48884653499	0.901340953572384	0.0976158724373435	9.23354912543476	2.61809976980026e-20	4.3556117516427e-18	True
FBgn0031322	393.266829304385	-1.4740817976052	0.160222124518168	-9.20023874379507	3.57155337568392e-20	5.82971853830974e-18	True
FBgn0001225	408.564940985345	1.31833274448557	0.145178311376603	9.08078301769	1.07796528240614e-19	1.72694030705472e-17	True
FBgn0040271	1095.87445796674	0.955283032678661	0.10549706087144	9.05506774110782	1.36483044748698e-19	2.14675421840179e-17	True
FBgn0032405	78.4903385256246	2.46585086018178	0.272575682932866	9.04648145296623	1.47649285376695e-19	2.28091779963176e-17	True
FBgn0261584	177.84495299026	-2.12142291237734	0.234603856181603	-9.04257477649973	1.53024154906753e-19	2.32247712999705e-17	True
FBgn0039464	829.742718107917	1.0470270981509	0.115856138039512	9.03730364112275	1.60583836720108e-19	2.39519098528561e-17	True
FBgn0260011	88.6331651653228	2.31368418708381	0.257377588297166	8.98945476329684	2.4845993171544e-19	3.64309638859367e-17	True
FBgn0024315	91.0209207850807	-2.33652373495643	0.260719591597654	-8.96182646128945	3.19344156563868e-19	4.60441049739003e-17	True
FBgn0051523	4689.99565752754	-0.778210779887786	0.0879477436897285	-8.84855878319336	8.8656732212176e-19	1.25732686945497e-16	True
FBgn0033367	15104.0088463228	1.38173937766909	0.157680685055376	8.76289557712054	1.90297924699148e-18	2.65526991382633e-16	True
FBgn0000406	263.086148623517	-2.08781044575458	0.239143707822737	-8.73035909981854	2.53865287714456e-18	3.48601365717105e-16	True
FBgn0039257	568.174632091314	-1.09000017813242	0.126193856482364	-8.63750588591256	5.74534990764648e-18	7.76609719547652e-16	True
FBgn0261800	37071.3338157107	-0.752588756205554	0.0871836246663554	-8.6322260526062	6.01693218357062e-18	8.00807389539529e-16	True
FBgn0036985	1903.93933139776	-1.33491142481679	0.154902720301455	-8.61774036129851	6.82883089238107e-18	8.95094182575585e-16	True
FBgn0002868	111.797258434109	-2.0837123366913	0.242654934690087	-8.58714181664001	8.91595541631389e-18	1.15122284039599e-15	True
FBgn0030237	1966.72530106885	-0.947274243471054	0.110474583980458	-8.57458982274711	9.94405518727268e-18	1.26508855036906e-15	True
FBgn0001258	1507.25670392075	0.89697951879631	0.104980260121051	8.54426839638253	1.29353098503145e-17	1.62178790601552e-15	True
FBgn0265276	151.2594530435	1.8717830682193	0.219798923822761	8.51588822941027	1.65318224413171e-17	2.04309708485478e-15	True
FBgn0262057	726.434535497277	-0.991019134075825	0.116679319832865	-8.49352854897845	2.00456202079822e-17	2.44246000590499e-15	True
FBgn0031449	951.991001671026	-0.885340900551298	0.105124595179819	-8.42182458859314	3.70665750831712e-17	4.45365195895158e-15	True
FBgn0063498	325.89377303059	-1.3633613906727	0.163380580328763	-8.34469670709496	7.13968757751866e-17	8.4610187990567e-15	True
FBgn0032004	957.687599856007	-1.17420913326457	0.141185191882329	-8.31680091665147	9.03693599891876e-17	1.0564666665763e-14	True
FBgn0033635	2555.50758920745	1.16869656521049	0.141189964909687	8.27747613619741	1.25813336277182e-16	1.45121489617854e-14	True
FBgn0267992	391.831546479157	-1.85717117036253	0.224521997264655	-8.27166688782564	1.32098954809803e-16	1.50366849744685e-14	True
FBgn0031327	754.77772544817	1.2062004400816	0.146215232277471	8.24948551046038	1.59077894107077e-16	1.78725047002639e-14	True
FBgn0037239	762.656540125849	-0.912112514478286	0.111051619632712	-8.21341028158772	2.14993378880889e-16	2.38449707781869e-14	True
FBgn0051038	694.926931057245	-0.979366255925435	0.119897031534285	-8.16839452480841	3.12520457947122e-16	3.42229681227918e-14	True
FBgn0263232	301.536196788606	1.30809870344457	0.161263417232898	8.11156507712722	4.99718852833595e-16	5.40383474482929e-14	True
FBgn0031805	3023.09177383706	-0.925875714944237	0.11423290154811	-8.10515799210703	5.26770200025936e-16	5.62603580299305e-14	True
FBgn0030041	83.4773128346127	-2.77231912019414	0.344252690820464	-8.05315163575576	8.06888343866744e-16	8.51267202779415e-14	True
FBgn0051642	105.814150926438	1.94429739822329	0.241781699435502	8.04154078974018	8.87158050029237e-16	9.24675215759389e-14	True
FBgn0039479	172.821357539012	1.47842954914187	0.184051783540316	8.03268254565991	9.53641931796565e-16	9.82137660949058e-14	True
FBgn0024491	870.622745651466	1.05084866084701	0.131369448947037	7.99918603046488	1.25244374056503e-15	1.27469303525036e-13	True
FBgn0037153	131.082272175729	1.74423534186675	0.219027684315184	7.96353825006324	1.671882986488e-15	1.68179764140787e-13	True
FBgn0052521	2940.91502601438	-0.853869046289183	0.108288454128083	-7.88513469108379	3.14196435197988e-15	3.12426823091701e-13	True
FBgn0034885	161.413779412121	1.57002493156137	0.202752248584863	7.74356359803443	9.66684002030528e-15	9.50316284268875e-13	True
FBgn0034389	114.90357820749	-2.00441256219069	0.260182760380371	-7.7038638503964	1.32012500015571e-14	1.28319116588169e-12	True
FBgn0027580	1308.41741012392	-0.938272639607054	0.122465610479048	-7.66151931090549	1.83746242569024e-14	1.76620971607181e-12	True
FBgn0000116	643.215027620601	1.17099302712393	0.153519408199596	7.62765464547311	2.3906295132408e-14	2.27267427681826e-12	True
FBgn0051195	919.475457472842	0.806969390392464	0.106602171380754	7.56991513343745	3.73468131020357e-14	3.51181826245338e-12	True
FBgn0051337	946.506556433139	-1.01893142150047	0.135416172361992	-7.52444411718183	5.29450918182359e-14	4.92503214322106e-12	True
FBgn0032598	320.345350065653	1.08918766109509	0.145201114723859	7.50123484359253	6.32194079725631e-14	5.81820317415578e-12	True
FBgn0013763	28071.918814862	-0.69508185462701	0.0940582766028866	-7.38990634031751	1.46932274661547e-13	1.33801169273373e-11	True
FBgn0034638	1759.16815971935	-0.926531075575526	0.125899019830196	-7.35931921332802	1.84850515685242e-13	1.66577271999274e-11	True
FBgn0050069	1308.74586897614	-0.886187938562986	0.121157487383006	-7.31434728224059	2.58635462617488e-13	2.30665503825143e-11	True
FBgn0023549	188.177773216398	-1.54748021806382	0.212296362380192	-7.28924509451797	3.11696564698523e-13	2.75151732776217e-11	True
FBgn0036373	3781.40411583282	-1.06208419085813	0.145866932786085	-7.28118546521905	3.30899390154834e-13	2.86261062422947e-11	True
FBgn0261560	1799.02232933725	-0.902316048484276	0.123903832220048	-7.2823901595053	3.27956942215062e-13	2.86261062422947e-11	True
FBgn0040398	4097.27860492211	-0.837252332951952	0.115352099989217	-7.25823225611166	3.92181745322993e-13	3.35917255325665e-11	True
FBgn0022160	1304.2754155394	-0.957592045023966	0.13291557508956	-7.20451342424489	5.82514840230596e-13	4.94052537532832e-11	True
FBgn0004369	784.03180300416	-0.854121282344936	0.11869856846681	-7.19571679235343	6.21334771336546e-13	5.21860884158491e-11	True
FBgn0036684	975.889794975767	-0.848534397531196	0.118347031612041	-7.16988323216093	7.50617613696106e-13	6.24383940008174e-11	True
FBgn0036299	643.197204702289	0.875966937534343	0.122432013935091	7.15472129698647	8.38430885989428e-13	6.90787199494719e-11	True
FBgn0051431	2335.62727795675	-0.729713793036205	0.102322199914648	-7.13152955707459	9.92596324787895e-13	8.10089698654725e-11	True
FBgn0040388	1476.68610889789	-1.01219913479443	0.142234820368904	-7.11639479115707	1.10786670398907e-12	8.95715407122379e-11	True
FBgn0037683	1454.77595585556	-0.878357052193325	0.123892073679094	-7.08969529776739	1.34407601182713e-12	1.07662977577005e-10	True
FBgn0035968	288.554844580581	1.09350765849906	0.155132057565125	7.04888258211878	1.80360260575486e-12	1.43146478370507e-10	True
FBgn0031359	657.531575565407	-0.867741668112513	0.12332560078899	-7.03618439773278	1.97575434331731e-12	1.55384098400346e-10	True
FBgn0004396	2390.58517297746	1.11710576739276	0.158901293813853	7.03018673152784	2.06257314770011e-12	1.60750633340123e-10	True
FBgn0053516	706.839090739559	-0.858769155688919	0.122626907265933	-7.00310539371726	2.50350355968213e-12	1.9337329727509e-10	True
FBgn0038528	155.784873264201	1.41797656137286	0.202605398694017	6.99871064894152	2.58328742516897e-12	1.9777008420475e-10	True
FBgn0052625	150.210306514425	1.58128080737672	0.226181176046676	6.99121312840994	2.72519393779673e-12	2.06803971542803e-10	True
FBgn0005593	33109.9137230787	-0.686232360534507	0.0983121016304108	-6.98014129648344	2.94883336571106e-12	2.21829195189273e-10	True
FBgn0030805	335.781015861799	0.973491015469597	0.13979231013228	6.96383810059668	3.31125125335382e-12	2.46945125799688e-10	True
FBgn0032956	2852.49745246596	0.636720705419949	0.0914640242197044	6.96143331601605	3.36827988939177e-12	2.49051190795967e-10	True
FBgn0000567	253.932072621603	-1.2408903328531	0.178380729337892	-6.95641472853599	3.49041358070443e-12	2.55894643107407e-10	True
FBgn0028514	567.337262289506	-0.992695473492894	0.142967978783327	-6.94348120425876	3.82553529031083e-12	2.78106771398983e-10	True
FBgn0003502	1187.71003997491	0.715251211200692	0.103890907041946	6.88463727544421	5.79349629402706e-12	4.17662803663568e-10	True
FBgn0039714	2283.44380986059	-0.673430551781207	0.0979445052937697	-6.87563380672917	6.17148474690528e-12	4.41235657400641e-10	True
FBgn0031374	2043.03737760421	-0.806642033009135	0.117402009848064	-6.87076851625498	6.38569428534096e-12	4.52808534938399e-10	True
FBgn0028990	1327.84635438278	-0.765092288001616	0.11144854164874	-6.86498249939431	6.64994049676246e-12	4.67712481605627e-10	True
FBgn0033426	365.363842027755	-1.01840412798229	0.148619680746699	-6.85241768025337	7.26121732239951e-12	5.06587024645792e-10	True
FBgn0261284	51.4229233597556	2.28314752166514	0.333764705004673	6.84059005470089	7.88676495862827e-12	5.45827229256746e-10	True
FBgn0034438	73.6477679784184	1.86614638523566	0.273257668959845	6.82925530448657	8.53565528000673e-12	5.86047252597923e-10	True
FBgn0038198	62.108502781896	2.28372714822428	0.336155040009989	6.79367219410551	1.09314620218195e-11	7.4463053504536e-10	True
FBgn0043364	1143.9544715076	-1.12215703791462	0.165548174768724	-6.77843195482105	1.2148716991947e-11	8.21082427322915e-10	True
FBgn0004893	469.445955374178	-0.869974770055988	0.128620866127711	-6.76386962899293	1.34353991986026e-11	9.01004949357452e-10	True
FBgn0050463	43.1612480103141	2.54857334835383	0.37724948215542	6.75567089924821	1.4217580972719e-11	9.4612533073071e-10	True
FBgn0086365	3431.42386097618	-0.573633625969947	0.0849768998465538	-6.75046544420637	1.47371617964012e-11	9.73215165653947e-10	True
FBgn0028327	4062.11618448947	0.622104496050131	0.0922779222861428	6.74163961040496	1.56609150079944e-11	1.02638314950121e-09	True
FBgn0027515	443.036119142957	0.887310598266777	0.131668423276929	6.73897792791638	1.59504627410899e-11	1.03749964791856e-09	True
FBgn0086450	5554.41812549471	-0.572346431824389	0.0849800410960038	-6.73506889903474	1.63852273529609e-11	1.05782538679451e-09	True
FBgn0259749	1379.07500882567	-0.70312107572835	0.104453090269236	-6.7314530754045	1.67977007952892e-11	1.07642155244479e-09	True
FBgn0038476	1330.67950794971	0.684243373606	0.101948384114007	6.71166472673882	1.92416407432338e-11	1.2239664269832e-09	True
FBgn0261238	905.950750098098	0.730471296192438	0.108969107774065	6.70347138848733	2.03525561009587e-11	1.28518221043353e-09	True
FBgn0028542	1161.57183491519	-1.05544702112695	0.157736419286904	-6.69120692544195	2.21337419049017e-11	1.38752899434279e-09	True
FBgn0015371	368.773642351112	-1.01844947991009	0.152697639436497	-6.66971332149271	2.56303584422336e-11	1.59516712866016e-09	True
FBgn0003076	1514.58528761402	0.682252725564005	0.102353074410892	6.66567887179562	2.63444730951958e-11	1.62790026247528e-09	True
FBgn0031703	88.7187395957919	-1.89997554237507	0.285377971104396	-6.65775124485704	2.78048843162286e-11	1.70595783134534e-09	True
FBgn0037646	40.5200264626335	-2.80378124738026	0.421710572620409	-6.64859130744158	2.95911389861892e-11	1.80276720682763e-09	True
FBgn0029801	1239.94294175484	-0.812246452796699	0.122227467171138	-6.64536762149728	3.02461197513065e-11	1.82978448929058e-09	True
FBgn0034718	488.368539791061	1.33571468907891	0.201089926158165	6.64237495431929	3.08668508901886e-11	1.85436893785431e-09	True
FBgn0037680	433.787671171497	0.858329608591821	0.129756222110736	6.61493988210686	3.71702771517378e-11	2.20540088892531e-09	True
FBgn0039113	470.40127509901	0.876710051994634	0.132544470027446	6.61445967389731	3.72911293259887e-11	2.20540088892531e-09	True
FBgn0043841	14976.7171075126	-0.684006884634481	0.103422209888639	-6.61373302089552	3.74747347904313e-11	2.20540088892531e-09	True
FBgn0040752	5094.89338433851	-0.864943239830014	0.130914173349783	-6.60694879475745	3.92321658839294e-11	2.29322612879644e-09	True
FBgn0036824	3111.34213085921	-0.639728336870562	0.0972060537283203	-6.58115736966886	4.66800178204752e-11	2.7102606319794e-09	True
FBgn0266064	3270.44102679478	0.572575520683655	0.0870689379860515	6.5761169703871	4.82892723273344e-11	2.78500329935846e-09	True
FBgn0001124	1253.86350990139	0.62725548064867	0.0954462927183937	6.57181607356228	4.97052393008032e-11	2.84768228603476e-09	True
FBgn0038805	745.126082058377	0.738127788511882	0.112512383505647	6.56041375636518	5.3658681613942e-11	3.05395562264613e-09	True
FBgn0028473	22209.0339598119	-0.586384386256733	0.0896723911233761	-6.53918534914446	6.18548292969484e-11	3.49742567482288e-09	True
FBgn0035150	2608.90160916783	0.562918032873012	0.0862994159637542	6.52284869586415	6.89844441646721e-11	3.87522354849726e-09	True
FBgn0036663	7669.7110472058	-0.70103435259197	0.107563983824356	-6.51737066318322	7.15504673684378e-11	3.99343931099584e-09	True
FBgn0259740	677.163602332149	0.82968878496729	0.128009360731856	6.48146963803109	9.08334490242594e-11	5.017796206748e-09	True
FBgn0024984	117.679403305754	1.399540560818	0.215944484327831	6.48102018060032	9.11044840850471e-11	5.017796206748e-09	True
FBgn0004507	1809.71057208628	0.884154773135417	0.13644091187786	6.4801294638583	9.16439487534602e-11	5.017796206748e-09	True
FBgn0044047	523.845912032422	-0.800997160040757	0.124278549686524	-6.44517627588322	1.15466134327408e-10	6.28237439035476e-09	True
FBgn0013811	350.766319884128	-0.920224060304127	0.143222068266174	-6.42515550462457	1.31734778453435e-10	7.12273480250415e-09	True
FBgn0031313	1469.82770076219	-0.71049018161419	0.110666991865111	-6.42007313689511	1.36208889524002e-10	7.31890126255989e-09	True
FBgn0004108	652.649706617504	0.805701588883051	0.125694811685635	6.40998286308051	1.45535994410991e-10	7.77180177561412e-09	True
FBgn0031547	266.309775541423	-1.43231318188766	0.223857880703387	-6.39831475839567	1.57101181625028e-10	8.33792835728906e-09	True
FBgn0063492	587.272882946283	0.778557367715627	0.121873388234259	6.38824750009514	1.67797605505151e-10	8.8513236903967e-09	True
FBgn0052412	1131.76148525344	-0.662246885113898	0.103933386566555	-6.37183976190191	1.86773975423926e-10	9.7926161296508e-09	True
FBgn0011274	792.847146384338	-0.722979340002533	0.113705198028783	-6.35836665813217	2.03910279878123e-10	1.06266736820822e-08	True
FBgn0250867	536.709593799802	0.838043495409973	0.132178042388621	6.34026257512588	2.29373899510862e-10	1.18821173932243e-08	True
FBgn0267635	176.565094178472	1.23366159342098	0.194760210445022	6.33425888482095	2.38484793582546e-10	1.22805473171584e-08	True
FBgn0286071	428.145746911557	0.798852703176993	0.126529956828253	6.31354600287523	2.72713208711841e-10	1.39600116483203e-08	True
FBgn0011722	12863.6403897208	-0.627577689682891	0.0994901789151607	-6.30793608500846	2.82780938241547e-10	1.43902229219272e-08	True
FBgn0027594	7074.89319118208	-0.580002327636984	0.0922410454763575	-6.28789845823729	3.21792266611465e-10	1.62796777687473e-08	True
FBgn0030529	9571.39441043706	-0.556574733668659	0.0885556562988656	-6.28502748362319	3.2779569635489e-10	1.64869800532916e-08	True
FBgn0263873	778.528343280311	-0.97003821609668	0.154497921371829	-6.27864897782087	3.41527681245374e-10	1.70783582107152e-08	True
FBgn0038865	273.983994701258	-1.0265488619122	0.163549597925561	-6.27668227212293	3.45873863136201e-10	1.71962918965016e-08	True
FBgn0031307	1808.84152391546	0.74950780685829	0.119481318189641	6.27301253630856	3.54128381391767e-10	1.75060835852582e-08	True
FBgn0005640	1578.9920730356	0.653170857462516	0.104332550275688	6.2604705409441	3.83817577145386e-10	1.88659423857087e-08	True
FBgn0033065	29.7436358354011	2.98382647928269	0.477404796645653	6.2500974021369	4.1019678977196e-10	2.0048657787103e-08	True
FBgn0260745	6027.53404929252	-0.598060801954484	0.0959987367311608	-6.22988199969047	4.6678662894503e-10	2.26863546460868e-08	True
FBgn0030037	709.111525770565	0.687338072522181	0.110545246440474	6.21770808473702	5.04468936028977e-10	2.43807863999256e-08	True
FBgn0025678	10053.0401293928	0.510708300384335	0.0822007841424492	6.21293708706364	5.2003274356819e-10	2.49933514700467e-08	True
FBgn0039809	571.099435499704	-0.898953266206926	0.145171176147506	-6.19236745243089	5.92671845131407e-10	2.82992281900201e-08	True
FBgn0013272	13716.1287419496	-0.491005725255277	0.0793012171623241	-6.19165433804405	5.95360019718374e-10	2.82992281900201e-08	True
FBgn0035344	76.8633213284638	-1.64691599963446	0.266955400735409	-6.16925522052574	6.8612403423719e-10	3.2259016414054e-08	True
FBgn0026721	3814.69173431834	-0.750619822564436	0.121665732589059	-6.16952535928706	6.8495290692313e-10	3.2259016414054e-08	True
FBgn0033775	46.2344311814749	2.08022892841102	0.337847145282632	6.15730799403608	7.39918657073127e-10	3.46001962288628e-08	True
FBgn0262620	253.433214611439	1.10689843876617	0.179842673660884	6.15481529624816	7.51650445538508e-10	3.49598279803959e-08	True
FBgn0026376	1386.51399323404	-0.984286757697972	0.160064136580981	-6.14932725545298	7.78122815820462e-10	3.59975426719937e-08	True
FBgn0010591	1627.43657165247	-0.687574093267371	0.111925103308654	-6.14316246259123	8.08944680283951e-10	3.72243639847684e-08	True
FBgn0261808	398.092236317446	-0.868474955174589	0.141893200867369	-6.12062417272816	9.32095134503906e-10	4.26643122147793e-08	True
FBgn0038877	990.843483929096	-0.672498869114891	0.109920148511417	-6.1180673263468	9.47170512666247e-10	4.31261689740827e-08	True
FBgn0027949	1427.83789410477	0.627497537519124	0.102581960139616	6.11703594535614	9.5331869056892e-10	4.31788481262394e-08	True
FBgn0020257	1097.4672937257	-0.668512908803242	0.109386098018921	-6.11149790430963	9.8700298884171e-10	4.44716815441127e-08	True
FBgn0033724	152.113964994451	1.40785298551407	0.230922001319991	6.09666024660505	1.08307372782823e-09	4.85475171991812e-08	True
FBgn0266005	390.666666964937	-0.927116674299207	0.152901113336208	-6.06350505938181	1.331865901721e-09	5.93916078133422e-08	True
FBgn0086355	4042.68258338477	0.664909610102786	0.109732730898597	6.05935535056741	1.36668166423648e-09	6.05817171163932e-08	True
FBgn0267252	106.908419399831	-1.39029415064249	0.229472033088322	-6.05866489232428	1.37255999940042e-09	6.05817171163932e-08	True
FBgn0033782	157.571372881534	-1.35400895107287	0.224388136875396	-6.0342269868962	1.59725419215347e-09	7.01413503366479e-08	True
FBgn0032638	127.181816828965	-1.43111054626519	0.237298032959853	-6.0308571816409	1.63092274276787e-09	7.1258144685277e-08	True
FBgn0034354	364.623569850594	0.921686665039485	0.152982538948447	6.02478342544755	1.69336218839616e-09	7.36144537277143e-08	True
FBgn0035761	564.700336405343	0.727712177350775	0.121034692661554	6.01242636593179	1.82766857450222e-09	7.90558041900935e-08	True
FBgn0000299	50267.4259535465	0.592577448558583	0.0986804346359749	6.0050145780626	1.91314714168088e-09	8.23414722521459e-08	True
FBgn0267488	2392.10085049677	0.634698287277622	0.105871417688357	5.9949918602764	2.03495635021146e-09	8.7150531612274e-08	True
FBgn0031689	270.377587704601	0.967841933490017	0.161469611681983	5.99395715025437	2.04795356335687e-09	8.7275104810839e-08	True
FBgn0037635	191.252929697033	-1.03009815132037	0.172073582248268	-5.98638174356216	2.14560456622023e-09	9.09883583449569e-08	True
FBgn0032029	336.377592910783	-0.933482390249632	0.156006014293395	-5.98363078806735	2.18217659718534e-09	9.20878524012214e-08	True
FBgn0036007	1246.17384961202	0.754729773720734	0.126167043738808	5.98198825426377	2.20430171606698e-09	9.25699715810458e-08	True
FBgn0031258	144.272042695933	-1.3072882008729	0.21904944610887	-5.96800505134883	2.40171935730819e-09	1.00373305121126e-07	True
FBgn0027091	1170.16222236978	-0.658136095492278	0.110426785037365	-5.95993168930513	2.52343396327809e-09	1.04953015463071e-07	True
FBgn0031913	980.618035532498	-0.7731264900493	0.130057745782603	-5.94448631565251	2.77325134860642e-09	1.14791375199972e-07	True
FBgn0035232	1724.86493440446	-0.579693544144428	0.0975321594458393	-5.94361436718049	2.78805070055741e-09	1.14854412431058e-07	True
FBgn0001122	1027.09758660478	0.738270697384209	0.124397049098601	5.93479268787986	2.94217024998831e-09	1.20628980249521e-07	True
FBgn0032036	7839.05070773397	-0.582060175242257	0.0984140711311034	-5.9143999283076	3.33087672620266e-09	1.35921766784808e-07	True
FBgn0000079	158.98640027863	-1.33013518108862	0.22543088511025	-5.90041236114609	3.62594182319427e-09	1.4726771226504e-07	True
FBgn0039640	72.4661209150608	-1.72219326470945	0.291969592467441	-5.89853638577621	3.66740099873057e-09	1.48255542243076e-07	True
FBgn0039098	310.969627481851	-1.00171131530618	0.169898931612928	-5.89592474653303	3.7258876178524e-09	1.4991931991647e-07	True
FBgn0259821	174.460594885044	1.07352298594515	0.183029521664784	5.86529963134193	4.48322359882148e-09	1.79557256265762e-07	True
